title,text,url,category
Samsung Knox Support Now Live in AirDroid Business,,https://www.accessnewswire.com/newsroom/en/computers-technology-and-internet/samsung-knox-support-now-live-in-airdroid-business-1032626,Technology
Switch 2 will add a rewind function to its online N64 games,"On June 5, which is also the Switch 2's launch day, Nintendo is rolling out new features for N64 games on Switch Online. If you just want to play to relax and not worry about in-game lives, the ability to rewind will perhaps sound like the most useful among the upcoming features. It will let you, well, rewind the game if you make a mistake so you can try again from that point. Failed to a get a birdie on Mario Golf? No problem. Just access the feature and choose from the panels at the bottom that show up to choose which point you'd like to start from again. That said, the function will only be accessible on the Switch 2.

Another new feature coming to N64 games is the CRT filter. Yes, it will give your game that old CRT TV look by putting a pixelated texture on top of it. If you've originally played N64 titles on old TVs, it could be a fantastic throwback to your youth. Like the rewind function, though, the option will be exclusively available on the Switch 2. It's not quite clear why it won't be rolling out on Switch consoles, as well. If you're not getting the new console, the only update you're getting on June 5 is the ability to check what each controller button does on the game you're playing. You can then change what each button does to make the controls easier for you.",https://www.engadget.com/gaming/nintendo/switch-2-will-add-a-rewind-function-to-its-online-n64-games-121506171.html,Technology
Schaltbau highlights megawatt charging technology at The Battery Show Europe 2025,"Schaltbau, a specialist in direct current (DC) technology, will showcase its new Eddicy megawatt contactor portfolio for electric commercial vehicles and charging solutions at The Battery Show Europe which will take place in Stuttgart from June 3-5 2025.

Schaltbau’s Eddicy portfolio is designed for both stationery and mobile charging infrastructure, including DC technology for commercial and off-road electric vehicles (EVs).

At the heart of Eddicy’s offering are the megawatt contactors, now expanded to meet the rising demand for MCS Level 2 and Level 3 charging systems. The latest innovations feature compact designs tailored to both high-power stationary and mobile applications, ensuring fast, efficient, and safe charging for electric commercial trucks, e-buses, and more.

“Megawatt charging is beginning to move from lab to highway. And we are ready: Our megawatt charging contactors can handle up to 3,000A, which is the kind of power needed to recharge a commercial truck in 15 minutes during a regular driver’s break,” says Helmut Pusch, CEO Schaltbau GmbH Group. “Our solutions minimize contact resistance, maintain system safety, offer a competitive total cost of ownership and thus enable true long-haul trucking or heavier e-trucks for mining and off-road logistics.”

The new contactors for both stationary (C305 and C330) and mobile (C805 and C830) applications feature a compact, open-isolation design that offers robust protection under extreme conditions. Even during high short-circuit events, the contactors prevent system damage and component failure. The C330, for example, can withstand a short-time current of 15,000A for five milliseconds without contact welding – a critical safety benchmark for high-power systems. The contactors have silver alloy contact pills for contact resistance as low as 35 µOhm.

In addition to the new megawatt charging products, Eddicy presents its compact C303 and C803 contactors engineered to meet the strict space requirements of charging stations and e-mobility platforms.

With low contact resistance, these contactors minimize power losses and heat generation, while their robust design extends operational lifespan, reducing the need for frequent replacements and minimizing downtime. These features make the C303 and C803 ideal solutions for demanding e-mobility and fast charging applications, offering significant long-term cost savings up to 25%.

Image courtesy of Schaltbau",https://www.electrichybridvehicletechnology.com/news/battery-technology/schaltbau-highlights-megawatt-charging-technology-at-the-battery-show-europe-2025.html,Technology
Cincoze wins 2025 Red Dot Award for MXM GPU computer,"The GM-1100 series combines compact computing and expandability for Edge AI and mobile use, with recognized design.

Cincoze has received the 2025 Red Dot Award – Product Design and the Vision Systems Design Innovators Award for its GM-1100 series MXM GPU computers in the GPU Computing – GOLD category. The GM-1100 series features high computing performance, a compact form factor, and flexible expansion options, making it suitable for Edge AI and mobility applications. The system’s design, optimized for usability, was recognized by both awards. The Red Dot Award is an international design competition, while the Innovators Award is presented by Vision Systems Design, a U.S.-based publication focused on machine vision.

High-performance for AI applications, with excellent thermal design

The GM-1100 series is an Edge AI computer for space-constrained environments, with a compact size of only 260 x 200 x 85 mm, and support for 14th generation Intel® Core processors (Raptor Lake-S Refresh) and an NVIDIA MXM GPU module, it provides the computing performance and graphics processing capabilities for Edge AI applications in mobility. To overcome the high temperature challenges of concurrent CPU and GPU operation, the GM-1100 series has a unique heat dissipation design that separately guides CPU and GPU heat to the upper cover and sides of the aluminum extruded case, and external fans for high efficiency heat dissipation in the harshest high-temperature environments.

Easily upgrade performance at any time

From entry-level AI applications to high-end AI inference, the GM-1100 series supports them all, with multiple MXM carrier boards supporting Type A and Type B MXM GPU modules that precisely meet customer requirements. Future performance upgrades are as simple as replacing the MXM GPU module—not the entire machine—thus achieving a cost-effective and environmentally friendly upgrade solution.





High-speed transmission and wireless communication

Edge AI applications must transfer a lot of large images and files at high speeds, so the GM-1100 series has high-speed I/O interface options that include 1/2.5/10 GbE LAN and 20Gbps USB 3.2 Gen2x2 Type-C. Storage options include two high-capacity 2.5″ HDD/SSD and one high-speed NVMe SSD. For the various mobility application scenarios, the built-in M.2 expansion slot can support wireless communication modules such as 5G or Wi-Fi.

Rugged, compact, and mobility-ready

Rugged runs in the DNA of Cincoze product design. The GM-1100 has industrial-grade protections that include wide temperature (-40–70°C) and wide voltage (9–48 VDC), and international standards and certificates that include US military shock and vibration resistance (MIL-STD-810H), rail transit (EN 50121-3-2), in-vehicle (E-mark), and UL Safety certification. Together, these ensure stable operation, safety, and reliability in extreme environments and various vertical markets.

For more information, visit cincoze.com.",https://www.engineering.com/cincoze-wins-2025-red-dot-award-for-mxm-gpu-computer/,Technology
Join the Mega Celebration at Pokémon Center with Mega-Evolved Pokémon Apparel & Pins,"It’s time to unlock your wardrobe’s full potential at Pokémon Center with a new line of apparel and an outstanding collection of pins inspired by Mega-Evolved Pokémon. To top it off, you can even get a pack of Mega Evolution postcards as a special gift with purchase!





You’ll look Mega cool when you don hoodies, hats, sweatshirts, and T-shirts featuring popular Mega-Evolved Pokémon like Mega Charizard X and Mega Charizard Y, Mega Venusaur, Mega Blastoise, Mega Gengar, and more. With these powerful Pokémon on your side, you’ll feel like you can take on any challenge.





Accessorize with a pair of Pokémon Giant Pins featuring the always-in-fashion Mega Charizard X and Mega Charizard Y. If you’d rather celebrate with a more retro look, there are multiple four-packs of Pokémon Pixel Pins that include full Evolution chains, including Mega Evolutions. Look for sets starring Ralts, Kirlia, Gardevoir, and Mega Gardevoir and each of the Hoenn region’s first partner Pokémon—Treecko, Torchic, and Mudkip (along with their Evolutions, of course).





To keep the Mega Celebration going, Pokémon Center is offering a set of Mega Evolution postcards with your purchase. To get this pack of four postcards, just click on the “Enjoy Pokémon” notice in your shopping cart and enter the code megacardus (for customers in the US) or megacardca (for customers in Canada) before checking out. There is no minimum purchase requirement for this offer, but please be aware that the offer is limited to one per order, and it’s only available while supplies last.

Then, get ready… New Mega-Evolved Pokémon plush are coming soon! Stay tuned for more details, but head over to Pokémon Center now to experience the Mega excitement.",https://www.pokemon.com/us/pokemon-news/join-the-mega-celebration-at-pokemon-center-with-mega-evolved-pokemon-apparel-pins,Technology
Neuromorph Systems Launches Morphētype a Revolutionary AI Writing Studio to Redefine Drafting and Editing Experience,"Neuromorph Systems today announced the official launch of its groundbreaking AI-powered writing studio, Morphētype, designed to radically simplify and accelerate content creation. Built specifically for authors, marketers, and business professionals, Morphētype intelligently suggests text completions, rewrites, and enhancements directly within the drafting interface, dramatically reducing the time from first draft to polished final copy.

NEW YORK, May 28, 2025 /PRNewswire-PRWeb/ -- Neuromorph Systems today announced the official launch of its groundbreaking AI-powered writing studio, Morphētype, designed to radically simplify and accelerate content creation. Built specifically for authors, marketers, and business professionals, Morphētype intelligently suggests text completions, rewrites, and enhancements directly within the drafting interface, dramatically reducing the time from first draft to polished final copy.

Leveraging advanced GenAI technology and an intuitive Notion-style WYSIWYG interface, Morphētype eliminates the complexity of traditional prompt-based AI tools, instead seamlessly understanding and enhancing the user's context as they write. Morphētype positions itself as the modern writer's workshop: a single, distraction‑free space where first thoughts become final copy with surgical speed.

Neuromorph Systems founder, Josh Luberisse, who previously authored multiple books and developed SaaS solutions, explained the motivation behind Morphētype: ""After years of frustration with conventional drafting tools, I realized creators deserved something smarter. Morphētype is not just AI—it's intelligent writing guidance integrated directly into your document.""

Early beta testers praised Morphētype's intuitive workflow and significant time savings. ""I went from idea to finished draft in half the usual time.

Morphētype is available immediately, offering a robust free tier and competitively priced subscription plans optimized for creators, professionals, and teams.

To experience the future of writing, visit morphetype.com.

About Neuromorph Systems

Neuromorph Systems is an AI innovation firm building next-generation applications and autonomous agents for businesses worldwide. Our proven expertise in web development, data intelligence, and secure infrastructure helps organizations transform raw information into actionable insights—rapidly, securely, and cost-effectively. We offer comprehensive solutions spanning AI, web development, data analytics, infrastructure, and consulting to propel your business forward. Learn more at neuromorph.dev

Media Contact

Alix Narcisse, Neuromorph Systems, 1 2028200307, [email protected], https://neuromorph.dev/

SOURCE Neuromorph Systems",https://www.prweb.com/releases/neuromorph-systems-launches-morphtype-a-revolutionary-ai-writing-studio-to-redefine-drafting-and-editing-experience-302464956.html,Technology
"Reviewing Findings on Nutrition’s Connection to Lung Health, with Lisa G. Wood, PhD","A presentation titled ‘Pediatric Year in Review’ was given at the American Thoracic Society (ATS) 2025 International Conference in San Francisco, during which presenter Lisa G. Wood, PhD, highlighted recent findings on nutrition and its connection with respiratory health outcomes.

Wood, who is known for her research at the Hunter Medical Research Institute (HMRI) and work as a professor at the University of Newcastle, spoke with the HCPLive editorial team about her presentation from ATS and its major takeaways. First, Wood was asked what had led to her presenting on the topic of diet and its relationship with lung health.

“My research team is based at the University of Newcastle in Australia, and we have been working on examining the relationship between nutrition and respiratory disease for the last 20-odd years,” Wood explained. “We've been looking across the lifespan. The effects of nutrition in childhood are what has been one of our areas of focus. We've been really interested in it as a topic because, typically, there hasn't been a lot of research trying to link nutrition and respiratory outcomes.”

Wood was asked by HCPLive about what she felt were some of the most compelling findings this year that she had presented regarding the impact of early-life nutrition on the onset of respiratory diseases in children.

“Among the topics that I covered in my ‘Year in Review’ presentation were, first of all, a paper that was looking at ultra-processed foods,” Wood said. “They are foods that are industrially produced and are very far away from whole foods…They are manufactured, so they have different nutrient composition, and they are increasingly consumed. Now over 50% of the dietary energy intake in high-income countries comes from these ultra-processed foods. So the fact that they're eaten in such large quantities really makes us ask the question, how are they affecting our health?”

Wood explained that this research and, generally speaking, an increasing amount of work being published, demonstrate that such processed foods could be detrimental to health. She pointed to a paper published in Pediatric Allergy and Immunology.

“This paper was a systematic review of the literature, and it looked at the association between ultra-processed foods allergies and asthma,” Wood said. “They did actually find quite a number of studies that demonstrated a link between ultra-processed foods and the development of allergies and asthma in children. They also found that ultra-processed foods altered the gut microbiome and caused immune dysregulation. So I think this is a really important finding.”

Wood did note, however, that a number of papers did not demonstrate any effect on asthma or lung health related to ultra-processed foods. Nevertheless, the volume of research pointing to a connection was described by Wood as significant.

“It really directs researchers to go and look further to understand why this is occurring,” Wood explained. “That will allow us to develop some therapeutic strategies, or intervention strategies to avoid the negative effects of ultra-processed foods.”

For any additional information on this subject, view Wood’s full interview segment posted above. To learn more about conference presentations and new data, view our latest conference coverage.

The quotes contained in this interview summary were edited for the purposes of clarity.",https://www.hcplive.com/view/reviewing-findings-nutrition-connection-lung-health-lisa-g-wood-phd,Technology
Amazon Prime Day 2025: Everything you need to know about the annual July sales event,"Engadget has been testing and reviewing consumer tech since 2004. Our stories may include affiliate links; if you buy something through a link, we may earn a commission. Read more about how we evaluate products .

This year’s Amazon Prime Day is coming soon, so it’s a good time to start thinking about the things you’ll want to look for once the deal wave hits. Everything from gadgets to clothes to household necessities will be on sale during the event as part of the Prime Day deals, and if you’re a Prime member, you’ll have access to all of the discounts. Engadget will be surfacing all of the best tech deals we can find, but there are some important things to know ahead of time so you can get exactly what you want out of this year’s Prime Day.

When is Prime Day 2025?

Amazon Prime Day 2025 will be back this year sometime in July, but the official dates have not been released yet.

What is Prime Day?

Prime Day is Amazon's members-only shopping event, which means you’ll have to be a Prime subscriber on Prime Day to take advantage of most of the savings. Amazon still offers a 30-day free trial to new Prime subscribers, so you can start your free trial closer to July and participate in the event.

How often is Prime Day?

Amazon Prime Day typically comes around annually in July. In the last few years, Amazon has also had its ""Big Deal Days"" in October, which is effectively a second Prime Day and the unofficial kickoff to the holiday shopping season.

How does Prime Day work?

Prime subscribers can go to Amazon's site on Prime Day to see all of the exclusive deals they have access to. Prime subscribers do not have to do anything additional to get Prime Day sales: the discounts you see on product pages will show up in your cart automatically. If you're not a Prime subscriber and you go to Amazon to shop on Prime Day, you'll likely see tons of items on sale but only ""with Prime;"" those discounts will not be available to those who are not active Prime subscribers.

ADVERTISEMENT Advertisement

If you don’t pay for Prime and have no intention of doing so, you should still check out Amazon on Prime Day for sales that are available to all shoppers — there are always a few of them. Plus, it’s very likely that other retailers like Target and Best Buy will have their own competing Prime Day sales during that time frame, too.

How to prep for Prime Day

First, make a list. It’s best to go into Amazon Prime Day as prepared as possible; that means knowing exactly what you want so you stay focused and avoid distractions. Make note of the most important items you want to pick up on Prime Day ahead of time. You can either do this the old-fashioned way on a sticky note, or you can use Amazon’s wish list feature. For the latter, add the items you want to buy on Prime Day to your wish list (or, even better, make a dedicated wishlist with only your Prime Day desirables) and return to that list during the shopping event. Not only will you have everything you want all in one place, but you’ll also be able to see which of those items are cheaper on Prime Day than they were when you originally added them to your list.

Second, use a price tracker. Sites like CamelCamelCamel and Keepa let you monitor the price of specific items on Amazon. You can check out price history charts and you can make your own price-drop alerts, receiving emails when something you want gets a discount. Both CamelCamelCamel and Keepa also have some browser extensions you can download so you don’t have to navigate away from an Amazon product page to check its price history.

Amazon Prime Day deals

Amazon Prime Day typically lasts a couple of days, but for the past few years, the company has started pushing out deals well before the event actually kicks off. We anticipate the same happening this year, with early Prime Day deals kicking off possibly as soon as Amazon officially announces the dates of Prime Day 2025.

ADVERTISEMENT Advertisement

While we wouldn't call the following sales ""early Prime Day deals"" just yet, they do represent some of the best deals you can get on Amazon right now as we wait for the full details of Prime Day to be revealed. We'll update this list as prices change and as we find even more of the best Amazon deals you can get.

Follow @EngadgetDeals on X for the latest tech deals and buying advice.",https://www.engadget.com/deals/amazon-prime-day-2025-everything-you-need-to-know-about-the-annual-july-sales-event-120028400.html,Technology
"Snail, Inc. to Present at the Noble Capital Markets Emerging Growth Conference on June 4, 2025 at 2:30 PM ET","CULVER CITY, Calif., May 28, 2025 (GLOBE NEWSWIRE) -- Snail, Inc. (Nasdaq: SNAL) (“Snail Games” or the “Company”), a leading global independent developer and publisher of interactive digital entertainment, will be virtually presenting and holding one-on-one meetings at the Noble Capital Markets Emerging Growth Conference on June 4-5, 2025.

The Company’s management team is scheduled to present on June 4, 2025, at 2:30 p.m. Eastern time in a fireside-style Q&A format. To register for the presentation or to request one-on-one meetings, please visit https://nobleconference.com/virtual/ or contact Gateway Group at SNAL@gateway-grp.com.

A video webcast of the presentation will be available following the event on the Company’s Investor Relations website and on Channelchek.",https://www.globenewswire.com/news-release/2025/05/28/3089469/0/en/Snail-Inc-to-Present-at-the-Noble-Capital-Markets-Emerging-Growth-Conference-on-June-4-2025-at-2-30-PM-ET.html,Technology
"Sigma360 Enhances Industry-Leading Adverse Media Solution with Launch of News Event Resolution, Delivering Up to 2x Efficiency","NEW YORK, May 28, 2025 /PRNewswire-PRWeb/ -- Sigma360®, the #1-rated Adverse Media Screening solution by Chartis Research in 2025, has announced the launch of News Event Resolution, a major enhancement that dramatically improves the platform's ability to eliminate noise from adverse media alerts at scale. This AI-powered innovation significantly reduces the workload required to process and understand adverse media alerts, addressing one of the most critical issues faced by risk and compliance teams globally.

News Event Resolution Uses AI to Group Similar Stories Automatically

Sigma360's News Event Resolution approach uses advanced AI and machine learning to automatically group related news articles under unified headlines and event types, reducing noise while ensuring critical risk alerts are visible and presented to review teams. The system evaluates both article titles and body text to identify duplicates, ensuring accurate grouping based on content, not just headlines. This update brings a ~28% increase in the number of articles being linked across production versions – with efficiency gains of up to 53% in specific use cases – substantially cutting down on noise and enabling analysts to make informed risk decisions faster.

Sigma360's News Event Resolution Delivers Game-Changing Benefits:

Reduced Analyst Fatigue – Minimizes repetitive review processes by grouping similar articles together automatically.





– Minimizes repetitive review processes by grouping similar articles together automatically. Enhanced Signal-to-Noise Ratio – Reduces article clutter and highlights what matters most through intuitive, no-code turning.





– Reduces article clutter and highlights what matters most through intuitive, no-code turning. Boosts Workflow Efficiency – Enables compliance teams to manage higher volumes of data with existing resources.

""We recognized early on that traditional adverse media screening needed to be completely rethought. Advanced AI capabilities for data optimization and triage are needed more now than ever before,"" said Stuart Jones Jr., CEO of Sigma360. ""Our News Event Resolution feature establishes a new paradigm for handling media-related risk intelligence, enabling analysts to make informed decisions with unprecedented speed and confidence. This update builds on our market dominance as the #1 adverse media solution and represents the seriousness of our continued investment in research and development on behalf of our clients and the industry we serve.""

This latest enhancement works alongside Sigma360's broader AI-powered adverse media capabilities, such as customizable risk tuning, advanced materiality scoring, and generative AI risk summarization, as well as other tools designed to help teams prioritize and act quickly and confidently on meaningful risk.

To learn more about Sigma360's Adverse Media solution and to see it in action in real-time, please visit: https://www.sigma360.com/solutions/adverse-media-screening.

About Sigma360

Sigma360's cloud-based data platform has emerged as the definitive choice for point-in-time risk screening and perpetual client monitoring. Underpinned by thousands of fully integrated and hosted data sources and proprietary entity resolution, risk extraction and scoring algorithms, the platform can identify and return direct and network-based entity risk at sub-second speeds. Sigma360's solutions are used by financial institutions, asset managers, professional services firms, fintechs and global corporations seeking to consolidate operations into a singular risk intelligence platform and more efficiently manage the entire client lifecycle.

For further information connect via LinkedIn or at www.sigma360.com.

Contact:

Ashley Mullis

2825750233

[email protected]

SOURCE Sigma360",https://www.prnewswire.com/news-releases/sigma360-enhances-industry-leading-adverse-media-solution-with-launch-of-news-event-resolution-delivering-up-to-2x-efficiency-302467162.html,Technology
NEW LG SMART MONITOR SWING BOOSTS PRODUCTIVITY WITH FLEXIBLE STAND AND TOUCHSCREEN,"Company's 32-inch 4K Smart Monitor Delivers Unrivaled Usability and Stunning Picture Quality

ENGLEWOOD CLIFFS, N.J., May 28, 2025 /PRNewswire/ -- LG Electronics (LG) has officially launched the LG Smart Monitor Swing (model 32U889SA), the latest addition to its innovative smart monitor lineup and a recipient of a CES 2025 Innovation Award. The new model offers outstanding productivity and entertainment experiences without the need for a PC connection, featuring a touchscreen and a flexible, movable stand. With more input options than the original LG Smart Monitor, the 32U889SA is LG's most versatile smart monitor yet, adapting effortlessly to various usage scenarios, personal preference and lifestyles. US pricing and availability will be announced at a later date.

LG Electronics (LG) has officially launched the LG Smart Monitor Swing (model 32U889SA), the latest addition to its innovative smart monitor lineup and a recipient of a CES 2025 Innovation Award. The LG Smart Monitor Swing introduces a flexible, rolling stand that enhances the monitor’s versatility and provides ergonomic usability. With more input options than the original LG Smart Monitor, the 32U889SA is LG’s most versatile smart monitor yet, adapting effortlessly to various usage scenarios, personal preference and lifestyles.

The LG Smart Monitor Swing introduces a flexible, rolling stand that enhances the monitor's versatility and provides ergonomic usability. This newly designed stand allows users to effortlessly adjust the screen to touch-friendly angles, catering to a wide range of needs and preferences. Whether enjoying a movie night from the comfort of bed or setting up a productive workspace at a desk, the stand's exceptional range of motion ensures that the monitor adapts seamlessly to any scenario. Its ergonomic adaptability also extends to creative endeavors, enabling artists to position the screen at the perfect height and angle for digital art creation, or musicians to use it as an ideal display for sheet music during practice sessions.

Perfect for work and play, the LG Smart Monitor Swing boasts a stunning 32-inch 4K UHD resolution (3,840 x 2,160) IPS display that delivers exceptional image clarity, vibrant colors and high contrast. The generously sized 4K screen provides ample space for multitasking along with sharp, clear text – making it ideal for a diverse array of work-intensive tasks. Powered by LG's award-winning webOS smart TV platform, the 32U889SA supports a wide range of productivity apps and entertainment options, allowing users to seamlessly switch between cloud-based office applications and remote PC access – all without requiring a direct PC connection.

A first for the Smart Monitor series, the new model offers full touchscreen functionality for more intuitive navigation and content-management. It also comes with built-in speakers that cater to audio needs without requiring external systems, and a variety of connectivity options – including USB Type-C with 65W power delivery and HDMI – ensuring convenient compatibility with multiple input devices.

Beyond its hardware capabilities, the LG Smart Monitor Swing offers a range of intelligent features that allow users to tailor their screen management experience to their specific preferences. The Auto Pivot function automatically adjusts the display orientation to suit the content being viewed. For users operating directly on webOS, this feature excels with popular apps designed for short-form content, ensuring an optimal viewing experience without manual adjustments.

When connected to a PC, the LG Switch App provides enhanced control, including enabling Auto Pivot functionality for the PC environment. This app also offers a suite of features designed to boost productivity, enabling users to effortlessly split their screen using various pre-set layouts, customize monitor settings, and control multiple input devices using a keyboard and mouse. It ensures a seamless transition between PC and Smart TV environments, facilitating efficient management of display settings for an optimized user experience.

Moreover, Brightness Control contributes to an immersive viewing experience by dynamically adjusting screen illumination according to ambient lighting conditions. Together, these screen management features allow users to enjoy a seamless and personalized experience across various activities, from watching videos to working on documents.

""The new LG Smart Monitor Swing redefines versatility in the personal display category, offering users a one-stop screen solution for all their productivity and entertainment needs,"" said YS Lee, head of IT Business at the LG Media Entertainment Solution Company. ""LG remains committed to pushing the boundaries of innovation, delivering smart monitors that not only adapt to users' lifestyles and interests but also support their creative pursuits.""

About LG Electronics USA

LG Electronics USA Inc., based in Englewood Cliffs, N.J., is the North American subsidiary of LG Electronics Inc., a smart life solutions company with annual global revenues of more than $60 billion. In the United States, LG sells a wide range of innovative home appliances, home entertainment products, commercial displays, air conditioning systems and vehicle components. LG is an 11-time ENERGY STAR® Partner of the Year. www.LG.com.

Media Contacts:









LG Electronics USA

LG Electronics USA Chris De Maria

Christin Rodriguez [email protected]

[email protected]





LG-One US



[email protected]





SOURCE LG Electronics USA",https://www.prnewswire.com/news-releases/new-lg-smart-monitor-swing-boosts-productivity-with-flexible-stand-and-touchscreen-302466973.html,Technology
The Switch 2 May Signal the End of Physical Games,"One of the biggest changes of Nintendo's generational leap to the Switch 2 is the new console's game carts. Not the aesthetic shift—they're now red, to differentiate them from the original Switch's slate gray ones—but rather that, in many cases, they won't contain a game at all.

While all first-party Nintendo games are currently expected to be released on-cart, other publishers may choose to release their Switch 2 titles on “game-key cards.” These have no actual game data on them, instead serving as a physical license to access and play a digital version of a game. Per Nintendo, after players insert the game-key card into their console, they'll be prompted to download the associated game. An internet connection will be required to download the game and for any online features, but otherwise, game-key card titles will be playable offline as normal, so long as that physical cartridge is inserted, its presence serving as a software authentication tool.

It's a direction that has proven controversial with both fans and some developers (former Assassin's Creed and Far Cry lead Alex Hutchinson said, “I think it’s sort of lame,” while Nightdive Studios CEO Stephen Kick said the move is “a little disheartening”) and could be confusing for consumers, despite Nintendo's plans to clearly mark the packaging of game-key card titles. However, the move does have several positives—and it may just be a harbinger of the future for the entire games industry.

Better Than Literally Nothing

Probably the biggest plus point to game-key cards is that they're an improvement on the current equivalent, which is … nothing at all. Switch cartridges are a proprietary storage format, which means they can be more expensive, per GB of storage, to release games on than mass-market media. As a result, several game publishers sell titles in a “code in a box” format—entirely empty Switch cases with a single-use, digital download code to redeem on the Nintendo eShop.

While these sorts of releases ostensibly fill a market gap, giving real-world retailers a product to put on shelves and, even for online sellers, providing some form of physical object to send to customers—useful to give out as gifts, for instance—they've always been an odd category. Collectors typically want an actual game on their shelves, while those unbothered by a permanent library would likely be browsing a digital-only storefront in the first place. Either way, once that code has been redeemed, the customer is left with an empty plastic case with no purpose and no secondary market value. Code-in-a-box releases are ultimately a waste of materials to produce and dispose of, the remnants likely destined for landfill.

Game-key cards go some small way to solving these problems. For collectors, they'll have something in the case lining their shelves, making their collections tangible, while more casual players can take a chance on titles they're unsure of. That's because the carts won't be tied to user accounts—anyone with the cart downloads their own copy of the game. Because the cartridge itself is the key, you'll be able to lend out, sell, or trade-in game-key cards as easily as carts for previous console generations, and only whoever physically possesses it will be able to play.

There is still a convenience factor to consider, as you'll need to have that cart inserted into your Switch 2 to play the game, unlike entirely digital purchases, but it stands to be a far more versatile and arguably consumer-friendly approach than those one-time codes. We'll have chance to see which format players prefer with the first wave of Switch 2 titles, as titles like EA's Split Fiction sticks with the code-in-a-box approach.",https://www.wired.com/story/the-switch-2-may-signal-the-end-of-physical-games/,Technology
Recombinant Flu Shots Can Prevent Additional Hospital Stays,"TOPLINE:

A recent analysis indicated that switching from the standard-dose inactivated influenza vaccine to the recombinant influenza vaccine (RIV) could have prevented nearly 100,000 hospitalizations among working-age adults in the United States over 10 seasons. The greatest benefits would have been seen in individuals aged 50-64 years and at-risk adults aged 18-49 years with chronic conditions.

METHODOLOGY:

Researchers investigated the burden of influenza and the potential impact of switching from the standard-dose inactivated influenza vaccine to RIV in reducing influenza-related hospitalizations among working-age adults in the United States, including those aged 18-49 years or 50-64 years.

They collected data on influenza burden, vaccine effectiveness, and coverage rates for both age groups from the US Centers for Disease Control and Prevention for the years 2012-2023, excluding 2020-2021.

The rates of influenza-related hospitalizations and deaths were estimated among adults aged 18-49 years or 50-64 years with at least one chronic medical condition.

A modeling analysis was carried out for both age groups to estimate the potential reduction in hospitalizations if RIV had replaced the standard-dose inactivated influenza vaccine, taking chronic conditions into account.

TAKEAWAY:

Over the past decade, influenza caused a median annual number of 151,021 hospitalizations and 7215 deaths among US adults of working age, with adults aged 50-64 years experiencing threefold and fivefold higher rates of hospitalizations and deaths, respectively, than those aged 18-49 years.

Among adults aged 18-49 years, the 14% with chronic conditions accounted for 28% of hospitalizations and 29% of deaths related to influenza. Similarly, among those aged 50-64 years, the 47% with at least one chronic condition accounted for 68% of hospitalizations and 69% of deaths related to influenza.

The modelling analysis indicated that a complete switch to RIV could have prevented a total of 87,654 (95% CI, 74,518-101,482) additional influenza-related hospitalizations over the past ten seasons among adults aged 50-64 years.

Similarly, among adults aged 18-49 years, a switch to RIV could have prevented a total of 14,436 (95% CI, 10,100-19,963) additional influenza-related hospitalizations over the same period.

IN PRACTICE:

“Considering the whole 50- to 64-year age group for the use of enhanced vaccines, like RIV, deserves consideration as it could support public health interventions promoting healthy aging,” the authors wrote. “A risk-based recommendation may be more appropriate for younger working ages, given the fraction of burden within those with chronic conditions,” they added.

SOURCE:

The study was led by Laurence Torcel-Pagnon, MSc, Sanofi, Lyon, France. It was published online on April 17, 2025, in Clinical Infectious Diseases.

LIMITATIONS:

The vaccine effectiveness of RIV vs the standard-dose inactivated influenza vaccinevaries between seasons and studies, making it challenging to compare benefits across different scenarios. The analysis was limited due to a scarcity of high-quality evidence on clinical burden and vaccine effectiveness in at-risk groups. Lastly, the modeling approach used may not have considered indirect effects that influenced vaccination at the population level.

DISCLOSURES:

This study was funded by Sanofi. The authors reported being employees of Sanofi and potentially holding shares in the company.

This article was created using several editorial tools, including AI, as part of the process. Human editors reviewed this content before publication.",https://www.medscape.com/viewarticle/recombinant-flu-shots-can-prevent-additional-hospital-stays-2025a1000dix,Technology
"""All of the options were there, but not on the same bike"": Carbon Wasp's founder talks UK manufacturing, the rise of the gearbox, and building mountain bikes for British riders","Liam Mercer

Since beginning his mountain biking career while working as a resort photographer in Greece in 2014, Liam became a freelance contributor at off.road.cc in 2019. From there, he’s climbed the journalism job ladder from staff writer to deputy technical editor, now finding his place as technical editor.

Partial to the odd enduro race, heart rate-raising efforts on slim-tyred cross-country bikes, hell-for-leather e-MTB blasts or even casual gravel jaunts, there’s not a corner of off-road cycling where Liam fears to tread. With more than 40 bike reviews under his belt and hundreds more on MTB, e-MTB and gravel parts and accessories, Liam’s expertise continues to be cemented and respected by the industry.",https://off.road.cc/content/feature/all-of-the-options-were-there-but-not-on-the-same-bike-carbon-wasps-founder-talks-uk,Technology
